ID,Name,Age,City,Join Date,Salary,Email,Notes,Unnamed: 0
2985,Ch@rlie,30,Delhi,01/01/2021,120000,user@example.com,#Special@Char$,14
8847,,twenty,new york,2021/01/01,-1000,user.com,#Special@Char$,82
2640,Charlie,,New York,2021/01/01,120000,user.com,Excellent!,26
7745,,45,New York,2021/01/01,-1000,,#Special@Char$,41
8625,BOB,,New York,2021-01-01,fifty thousand,,Excellent!,88
8606,,-5,,,75000,user.com,,33
9498,Alice,30,new york,2021-01-01,,,,46
4363,BOB,25,NY,,120000,,N/A,38
3740,Ch@rlie,150,NY,,fifty thousand,user@example.com,N/A,63
8342,Alic,30,new york,1 Jan 2021,120000,user.com,Excellent!,95
7219,Bob,twenty,new york,1 Jan 2021,120000,,Excellent!,78
7560,Bob,,New York,2021-01-01,,user.com,Good,96
6225,BOB,25,,2021-01-01,,user@example.com,N/A,7
2591,Ch@rlie,twenty,NY,2021/01/01,,user@example.com,N/A,97
8086,Bob,150,Delhi,1 Jan 2021,75000,user.com,Excellent!,39
8035,Ch@rlie,30,,,-1000,,Good,23
9188,,45,New York,2021/01/01,,user.com,#Special@Char$,58
9179,Ch@rlie,25,,01/01/2021,-1000,user@@example,Good,4
5466,Alic,,,,,user@@example,,66
2391,Alic,45,NY,2021/01/01,fifty thousand,user.com,N/A,59
2848,BOB,45,New York,2021/01/01,75000,user@example.com,#Special@Char$,78
9328,Ch@rlie,,,,-1000,,Good,93
6640,,,,2021/01/01,,,Good,2
4696,BOB,twenty,DEL,,50000,user.com,N/A,16
8374,Charlie,45,new york,,,user@@example,Excellent!,74
7837,Alice,,Delhi,,120000,user@example.com,,15
4970,Alic,30,NY,,,,,59
7999,Alice,,NY,2021-01-01,120000,,Good,99
9818,Ch@rlie,30,new york,,-1000,,Excellent!,63
1710,Ch@rlie,twenty,new york,,fifty thousand,user@@example,,24
3213,Ch@rlie,-5,,2021-01-01,-1000,,Good,85
4365,,45,,1 Jan 2021,,user@@example,N/A,57
8155,,25,,1 Jan 2021,120000,,#Special@Char$,7
4110,Alice,-5,new york,01/01/2021,-1000,,#Special@Char$,34
6776,,30,NY,,-1000,user@@example,#Special@Char$,45
8606,,,delhi,1 Jan 2021,-1000,,Excellent!,27
4906,Bob,30,New York,2021-01-01,120000,,#Special@Char$,99
6381,Alice,25,New York,1 Jan 2021,fifty thousand,user.com,Good,1
7745,Charlie,150,Delhi,1 Jan 2021,,user.com,Good,75
1319,Alic,,NY,,120000,user@example.com,Excellent!,40
5956,Alice,,NY,01/01/2021,120000,user@@example,Good,39
6850,Charlie,twenty,DEL,2021/01/01,-1000,,N/A,84
7939,Ch@rlie,25,new york,,50000,user.com,Excellent!,6
7548,BOB,45,DEL,2021-01-01,,,N/A,83
8060,,45,new york,1 Jan 2021,50000,user@example.com,#Special@Char$,10
7841,Alice,,New York,,-1000,,Good,46
2497,Alice,-5,new york,2021/01/01,,,,35
9064,BOB,,DEL,2021-01-01,120000,,N/A,76
3712,Alice,25,DEL,2021-01-01,-1000,user@example.com,N/A,99
6862,,45,NY,,,user@example.com,N/A,53
8584,Alice,-5,,2021-01-01,fifty thousand,user@example.com,,71
4278,,twenty,Delhi,,-1000,user.com,Excellent!,96
3385,,25,new york,2021-01-01,120000,user.com,#Special@Char$,8
6347,BOB,twenty,NY,2021/01/01,75000,,,15
3446,Bob,150,,,120000,,,40
8888,Alic,,New York,2021-01-01,,user.com,#Special@Char$,0
2804,Ch@rlie,30,Delhi,,75000,user.com,,51
5090,Ch@rlie,25,,01/01/2021,-1000,user.com,Excellent!,92
9011,Charlie,,Delhi,01/01/2021,50000,user@@example,,5
6427,Bob,45,New York,2021-01-01,,user.com,,41
3304,BOB,25,,1 Jan 2021,50000,,,35
7266,Ch@rlie,-5,Delhi,2021/01/01,,,Excellent!,89
5033,Alice,twenty,delhi,,75000,,,39
1138,Bob,150,delhi,2021-01-01,120000,,,81
9202,,45,delhi,1 Jan 2021,fifty thousand,user@@example,,66
4946,Ch@rlie,,,1 Jan 2021,,,N/A,21
4465,,twenty,new york,01/01/2021,fifty thousand,,,20
9235,Bob,25,delhi,,,user@@example,Excellent!,71
4148,,150,,2021/01/01,,user.com,Excellent!,8
7374,,twenty,New York,2021-01-01,,,#Special@Char$,10
7598,Alice,,Delhi,,,user.com,,93
6379,Alic,twenty,NY,,,,Good,47
8296,Alice,,delhi,01/01/2021,-1000,user.com,Excellent!,78
9502,Bob,,New York,,-1000,user@@example,Good,90
6050,Charlie,twenty,NY,,-1000,user.com,Good,60
1530,,-5,NY,2021/01/01,,,,99
5670,Ch@rlie,30,new york,,,,Excellent!,16
8078,Alic,30,new york,2021-01-01,,,N/A,33
1684,Alice,,New York,,-1000,,,37
9301,Alice,twenty,,,75000,user@@example,N/A,18
9674,Ch@rlie,30,,1 Jan 2021,75000,user@example.com,N/A,48
4337,Alice,150,New York,2021/01/01,75000,user.com,Good,53
9201,,,DEL,1 Jan 2021,fifty thousand,user@example.com,Excellent!,9
6610,,twenty,New York,2021/01/01,75000,,Good,6
5999,BOB,25,,01/01/2021,fifty thousand,user@@example,Excellent!,17
5739,,-5,New York,01/01/2021,,user@example.com,,84
1924,Ch@rlie,150,New York,01/01/2021,50000,user@@example,,86
3401,Alice,,new york,2021/01/01,,user@example.com,,65
2506,,-5,,01/01/2021,120000,user.com,#Special@Char$,34
7185,,25,NY,,120000,,Excellent!,9
9553,Charlie,30,,2021-01-01,,user.com,,87
1251,BOB,150,delhi,2021-01-01,50000,user@@example,,7
9887,Alic,25,New York,2021-01-01,,user.com,Good,2
5485,BOB,,,1 Jan 2021,50000,,,0
9719,BOB,,Delhi,2021/01/01,,user@example.com,,4
9433,,30,NY,2021-01-01,50000,user@@example,Excellent!,80
2682,Alice,45,new york,1 Jan 2021,75000,,N/A,10
8972,,-5,DEL,,120000,,,4
6604,Bob,,delhi,01/01/2021,fifty thousand,,N/A,1
8450,BOB,,Delhi,2021/01/01,120000,user@@example,Good,63
9151,BOB,45,NY,2021-01-01,-1000,,,55
3500,,,New York,2021-01-01,,user.com,,48
7479,,45,Delhi,,fifty thousand,,#Special@Char$,38
6362,Ch@rlie,,,01/01/2021,-1000,user@@example,,32
9031,BOB,twenty,delhi,,50000,user@@example,Good,42
5649,Alice,twenty,DEL,1 Jan 2021,75000,user.com,#Special@Char$,20
7581,,-5,DEL,,75000,user@@example,,70
2335,Charlie,-5,,,-1000,,N/A,23
4932,Bob,,new york,1 Jan 2021,fifty thousand,user@example.com,,68
1415,Ch@rlie,150,NY,,75000,user@@example,Excellent!,100
5616,,,,,50000,,#Special@Char$,88
5859,Alic,25,new york,1 Jan 2021,,user.com,,62
8974,Alice,,New York,2021-01-01,120000,user.com,,66
5986,,,delhi,01/01/2021,,user@@example,N/A,95
7101,Ch@rlie,45,DEL,2021-01-01,-1000,user@@example,,2
6221,,,New York,2021/01/01,fifty thousand,user.com,Excellent!,1
4271,,,DEL,01/01/2021,50000,,Excellent!,30
4254,Bob,25,new york,,75000,user@@example,#Special@Char$,34
8835,Charlie,,,1 Jan 2021,-1000,user.com,N/A,28
5708,Charlie,45,Delhi,,fifty thousand,,Good,9
5448,Alice,25,delhi,2021-01-01,-1000,user@@example,Good,22
3683,,25,DEL,2021-01-01,-1000,user.com,,19
3094,Alice,25,DEL,1 Jan 2021,fifty thousand,user@@example,Good,73
7606,Bob,twenty,new york,2021/01/01,,user@example.com,Good,19
8034,Ch@rlie,150,delhi,01/01/2021,,user@@example,Good,69
1797,Ch@rlie,25,New York,2021-01-01,50000,,,72
7873,Bob,,,,fifty thousand,user.com,Good,93
4585,Ch@rlie,45,,2021-01-01,,user@@example,N/A,34
1578,Charlie,,NY,2021/01/01,,user@@example,,45
1826,Charlie,150,New York,01/01/2021,120000,,Excellent!,42
4473,Ch@rlie,45,,2021/01/01,,,Good,52
4185,Alic,twenty,,,fifty thousand,user@@example,#Special@Char$,38
1648,Ch@rlie,-5,,2021-01-01,fifty thousand,user@@example,,11
3662,Alic,-5,New York,,50000,,,39
3529,Alice,-5,,,50000,user@@example,Excellent!,95
6043,,twenty,new york,,,user@example.com,Excellent!,0
9866,,,Delhi,,,,Excellent!,36
3854,Ch@rlie,-5,,2021-01-01,-1000,user@example.com,N/A,81
2867,Charlie,,,01/01/2021,fifty thousand,,Excellent!,81
9946,Alic,45,new york,1 Jan 2021,-1000,user@example.com,N/A,91
2753,Bob,,NY,2021/01/01,-1000,user.com,#Special@Char$,9
7097,Bob,,,01/01/2021,75000,,N/A,91
7111,Alice,-5,,,fifty thousand,,#Special@Char$,61
5726,,150,DEL,2021-01-01,50000,user@example.com,Excellent!,79
2679,Alice,,new york,2021/01/01,50000,,,54
6362,Alice,150,,2021-01-01,-1000,,#Special@Char$,23
1284,BOB,,New York,1 Jan 2021,120000,,N/A,42
8803,Alice,45,new york,1 Jan 2021,-1000,,Excellent!,45
3492,,150,,,120000,user.com,#Special@Char$,83
3399,,150,new york,,120000,user@@example,,28
5351,Charlie,30,NY,01/01/2021,120000,user@example.com,,45
5595,,30,,01/01/2021,-1000,,,26
3621,Alice,,delhi,1 Jan 2021,75000,,N/A,67
7580,,30,DEL,1 Jan 2021,,user@example.com,Excellent!,50
5285,Alic,twenty,,,fifty thousand,user@@example,,94
5056,Charlie,twenty,,,fifty thousand,user@@example,#Special@Char$,78
3348,BOB,30,New York,,50000,,Excellent!,50
1909,Bob,25,NY,2021-01-01,-1000,,,14
5065,Ch@rlie,twenty,new york,01/01/2021,120000,user@example.com,,12
8319,,,,01/01/2021,75000,user.com,Excellent!,50
7868,Ch@rlie,150,new york,,,user@@example,,25
5792,Alic,-5,new york,2021/01/01,fifty thousand,user@example.com,,52
7025,Bob,twenty,new york,,fifty thousand,user@example.com,N/A,53
2453,Bob,150,new york,,,,Good,85
8197,,30,DEL,,,,Good,51
6269,Charlie,45,new york,,120000,user.com,#Special@Char$,82
3626,Bob,150,New York,,-1000,user.com,,89
9684,,twenty,New York,01/01/2021,fifty thousand,,,64
3793,,25,,1 Jan 2021,,user.com,,43
6257,Alice,45,NY,1 Jan 2021,,user@example.com,Excellent!,32
3725,Charlie,twenty,New York,,75000,user@example.com,#Special@Char$,76
4288,Alice,-5,,01/01/2021,-1000,user@example.com,,32
7713,Ch@rlie,,new york,,120000,,N/A,41
8007,BOB,-5,NY,,-1000,,,91
1144,BOB,150,New York,1 Jan 2021,,user@@example,,68
2780,Bob,45,,2021/01/01,,,N/A,26
6452,Charlie,-5,new york,,75000,,,43
3837,,150,,,75000,,Good,17
8272,Alic,,,2021/01/01,,,,98
2824,Charlie,150,,1 Jan 2021,50000,,N/A,54
8802,Alic,,,,,user@example.com,,60
2786,Charlie,150,,1 Jan 2021,75000,,Excellent!,30
2689,,,DEL,,-1000,user.com,,58
5006,Alic,25,New York,01/01/2021,,user@@example,Excellent!,88
9108,Alic,25,,01/01/2021,,,,28
6849,Alic,150,new york,,,,N/A,53
6129,Charlie,30,delhi,1 Jan 2021,-1000,user.com,Excellent!,36
6394,Charlie,,NY,1 Jan 2021,120000,,,74
6134,Bob,150,new york,2021/01/01,50000,,#Special@Char$,41
3980,,,,,,user@example.com,,69
7315,Bob,150,DEL,2021-01-01,-1000,user@@example,,85
6026,,150,DEL,,-1000,user.com,Good,44
6851,,,new york,,fifty thousand,user@@example,,29
2687,,-5,Delhi,2021-01-01,50000,user@example.com,Excellent!,89
6314,Bob,45,new york,1 Jan 2021,,user@@example,,82
6536,Bob,-5,New York,,50000,user.com,,96
1853,BOB,-5,DEL,2021/01/01,75000,user.com,Good,18
7798,BOB,45,NY,01/01/2021,120000,user@example.com,,52
5382,Ch@rlie,30,DEL,2021/01/01,50000,,#Special@Char$,73
1637,Alice,25,new york,01/01/2021,120000,,,1
3773,Ch@rlie,-5,New York,2021/01/01,,user.com,Good,7
6022,Alice,25,New York,2021-01-01,50000,user@example.com,#Special@Char$,30
5623,Charlie,-5,,2021/01/01,,user@example.com,,98
2417,BOB,,new york,2021/01/01,120000,user@@example,#Special@Char$,33
3332,Alice,,,2021/01/01,,,,92
3248,Alic,150,NY,,,,N/A,8
1408,Alice,-5,NY,2021-01-01,50000,,Excellent!,25
9179,Ch@rlie,25,,01/01/2021,-1000,user@@example,Good,4
8785,Bob,,DEL,1 Jan 2021,75000,user.com,Excellent!,47
5907,,-5,New York,,50000,user.com,,99
2889,Bob,30,DEL,,120000,,Good,94
9444,Alice,30,,2021/01/01,,,,65
8126,,,New York,2021-01-01,fifty thousand,,#Special@Char$,80
5888,Alic,45,,1 Jan 2021,-1000,user@example.com,Excellent!,85
1001,Bob,25,Delhi,,75000,,Good,40
2560,BOB,30,NY,,50000,user.com,N/A,63
9491,Alic,twenty,DEL,,fifty thousand,,Good,90
4610,Alice,150,,2021-01-01,,,N/A,81
3666,BOB,twenty,New York,,,user.com,,68
8903,Charlie,-5,Delhi,01/01/2021,50000,,Excellent!,4
8240,Bob,twenty,new york,,75000,,N/A,72
4507,Alice,30,,1 Jan 2021,120000,,,52
4584,,30,delhi,1 Jan 2021,-1000,user@example.com,Good,87
6121,BOB,30,,01/01/2021,fifty thousand,user.com,N/A,39
3794,Bob,25,,01/01/2021,,,,73
8486,Ch@rlie,30,NY,,-1000,user@@example,N/A,48
4401,,45,new york,2021/01/01,-1000,user@example.com,Excellent!,83
5888,Alic,25,Delhi,,-1000,user@@example,,79
6218,,45,DEL,01/01/2021,120000,user.com,#Special@Char$,70
2946,Bob,-5,,2021/01/01,,,Excellent!,11
1440,Charlie,45,new york,2021/01/01,120000,user.com,Excellent!,83
1887,Ch@rlie,45,NY,2021-01-01,-1000,user.com,Excellent!,73
3915,Alic,,,1 Jan 2021,-1000,user.com,,45
7437,BOB,,,2021-01-01,fifty thousand,user@example.com,#Special@Char$,45
9846,Bob,-5,new york,01/01/2021,120000,,,86
4193,Alice,45,DEL,01/01/2021,50000,user.com,Good,50
9897,,,NY,,120000,user.com,,47
1984,Alic,-5,new york,,-1000,,,50
4390,Ch@rlie,45,DEL,2021/01/01,75000,,N/A,99
2075,Ch@rlie,,,,,,,73
2832,BOB,45,New York,,fifty thousand,user.com,,55
9873,,twenty,DEL,,,user@example.com,Excellent!,22
7292,,25,Delhi,,120000,user@@example,#Special@Char$,98
1462,Alic,,DEL,2021-01-01,75000,user@example.com,,26
1712,Bob,45,,01/01/2021,fifty thousand,user.com,Good,18
6916,Alic,-5,NY,01/01/2021,50000,user@@example,,11
3353,Charlie,150,New York,,-1000,user@example.com,Good,78
4027,Alice,,Delhi,,75000,,Excellent!,60
3518,Alic,-5,Delhi,2021-01-01,fifty thousand,,Good,12
2979,Alice,25,New York,2021-01-01,75000,,,57
5055,Bob,25,Delhi,2021/01/01,,user@example.com,Excellent!,27
7314,BOB,30,,2021-01-01,75000,user@example.com,N/A,40
1803,Alice,twenty,,2021-01-01,120000,,,48
6359,Bob,,NY,2021/01/01,,user.com,Good,36
1155,Charlie,twenty,,,50000,user.com,,11
2552,Alice,45,Delhi,1 Jan 2021,,,Good,37
1570,,30,new york,01/01/2021,120000,user@@example,,35
3434,,30,,2021-01-01,75000,,N/A,73
5267,Alic,45,,,120000,,,79
7660,Charlie,,,,fifty thousand,,,84
6716,Bob,150,New York,1 Jan 2021,,user.com,Good,68
4087,Bob,,NY,2021-01-01,,,N/A,86
7660,Alic,30,new york,2021-01-01,fifty thousand,,Good,7
3321,BOB,45,,,fifty thousand,user@example.com,Excellent!,3
2111,,twenty,New York,2021/01/01,75000,,#Special@Char$,62
4608,Alice,150,delhi,1 Jan 2021,75000,user@example.com,#Special@Char$,32
2153,Charlie,-5,Delhi,,120000,user@@example,N/A,61
2339,Charlie,25,NY,,,user@example.com,,77
6483,,twenty,New York,,120000,user.com,Good,1
9461,,,DEL,01/01/2021,120000,user@example.com,#Special@Char$,0
5781,Alice,25,NY,,75000,user@@example,#Special@Char$,96
7942,Ch@rlie,twenty,DEL,2021-01-01,-1000,user@@example,,77
1260,BOB,,DEL,,75000,,#Special@Char$,82
3502,Alice,45,DEL,2021-01-01,,,N/A,25
3738,BOB,45,delhi,,,,#Special@Char$,1
1235,,,New York,01/01/2021,,,#Special@Char$,13
1062,Alic,,Delhi,,-1000,,,96
4771,Ch@rlie,45,DEL,2021-01-01,-1000,user@example.com,#Special@Char$,57
6384,BOB,25,New York,2021/01/01,,,N/A,57
9254,Ch@rlie,,DEL,2021-01-01,75000,,#Special@Char$,4
6554,Alice,-5,new york,,50000,,,18
2388,BOB,,DEL,,75000,user@example.com,,20
8490,Bob,-5,Delhi,2021-01-01,,user@@example,,29
2702,Alic,150,NY,2021-01-01,50000,,,59
9775,,45,New York,1 Jan 2021,,user@@example,Good,1
9928,Ch@rlie,25,New York,01/01/2021,120000,user@@example,N/A,36
7862,Charlie,twenty,Delhi,2021/01/01,fifty thousand,user@example.com,N/A,100
7968,,twenty,,01/01/2021,120000,user@example.com,,71
7249,BOB,-5,NY,,,,Good,14
1067,,twenty,new york,2021/01/01,fifty thousand,user@example.com,,72
2797,Alic,45,new york,1 Jan 2021,50000,,,43
6224,Alice,,NY,2021/01/01,fifty thousand,,N/A,10
5703,Charlie,30,NY,2021/01/01,50000,user@example.com,,63
1267,,,NY,1 Jan 2021,fifty thousand,user@example.com,Excellent!,95
4394,Alice,-5,,,50000,user.com,,82
1453,Alic,25,,01/01/2021,120000,user@example.com,,21
5509,Bob,twenty,new york,2021/01/01,fifty thousand,user.com,Excellent!,67
5864,Charlie,30,New York,01/01/2021,,user@example.com,#Special@Char$,11
2276,,150,NY,2021/01/01,fifty thousand,user@example.com,Excellent!,39
1483,Ch@rlie,twenty,delhi,2021-01-01,-1000,user@@example,#Special@Char$,4
9423,BOB,45,,,50000,user@example.com,,78
5764,Ch@rlie,,Delhi,,50000,user@example.com,Excellent!,100
6322,,,delhi,1 Jan 2021,fifty thousand,user.com,,85
8491,Ch@rlie,twenty,New York,2021/01/01,,user@@example,,68
9165,Alic,30,Delhi,2021/01/01,75000,user.com,#Special@Char$,76
2481,,25,NY,2021/01/01,120000,user.com,N/A,28
9586,Ch@rlie,,NY,2021-01-01,50000,user@example.com,,43
4869,Ch@rlie,45,Delhi,,75000,user@@example,,79
2573,Bob,150,NY,,fifty thousand,user.com,,49
4110,Charlie,twenty,new york,01/01/2021,50000,user@@example,Good,13
2736,Alic,25,Delhi,,fifty thousand,,Good,94
1430,Alic,,,,,user@@example,,14
3545,BOB,,new york,01/01/2021,75000,user@example.com,,28
9955,BOB,45,Delhi,,-1000,user@example.com,,7
2608,Charlie,,,01/01/2021,-1000,,Excellent!,1
8949,,25,new york,,,user@example.com,#Special@Char$,0
6411,Charlie,30,NY,01/01/2021,fifty thousand,,,19
9074,,45,,1 Jan 2021,fifty thousand,,#Special@Char$,1
9836,Bob,30,delhi,2021-01-01,75000,,N/A,94
6934,Alice,30,delhi,2021/01/01,50000,,Good,22
8801,,-5,,01/01/2021,75000,,,53
5929,Alice,-5,delhi,,,user.com,Excellent!,15
7755,Charlie,30,new york,2021/01/01,-1000,user.com,#Special@Char$,36
2381,BOB,150,Delhi,,,user@example.com,Good,55
5773,Ch@rlie,25,New York,,fifty thousand,user.com,Good,36
9282,Ch@rlie,,Delhi,,fifty thousand,,Good,66
1474,Bob,,,1 Jan 2021,75000,user@example.com,Good,8
3248,Alic,25,DEL,2021/01/01,,user@example.com,Good,40
4871,Charlie,25,delhi,,,,N/A,2
8733,Ch@rlie,twenty,,,,,,62
7608,BOB,-5,Delhi,2021/01/01,fifty thousand,user@example.com,Excellent!,3
8597,,150,New York,2021/01/01,-1000,user@@example,Good,26
5660,Alic,twenty,,1 Jan 2021,-1000,,#Special@Char$,42
8752,BOB,25,Delhi,01/01/2021,-1000,user@@example,,22
2137,Bob,25,,01/01/2021,75000,,Excellent!,37
1178,,,,2021-01-01,,,Excellent!,42
2615,Ch@rlie,,Delhi,01/01/2021,,user@example.com,,78
8218,Charlie,150,delhi,,,user@example.com,,25
7038,BOB,30,delhi,2021/01/01,,,#Special@Char$,97
1153,,twenty,New York,1 Jan 2021,-1000,user.com,,8
2728,,45,new york,,-1000,user@@example,,64
9710,,,DEL,01/01/2021,,user@@example,Good,13
2975,,25,,01/01/2021,fifty thousand,,,87
6933,Bob,twenty,New York,2021-01-01,,user.com,Good,20
9920,BOB,25,new york,,75000,user@example.com,,86
9374,Alic,25,New York,2021/01/01,,user@example.com,,41
9514,Alic,45,,,-1000,user@example.com,N/A,56
4187,Alice,25,DEL,1 Jan 2021,fifty thousand,user@@example,,93
1223,Bob,150,delhi,,50000,,Good,76
5641,,150,,2021-01-01,-1000,,N/A,21
9783,Ch@rlie,,new york,01/01/2021,,,N/A,5
9561,,,DEL,01/01/2021,-1000,,,19
5641,Bob,30,,2021-01-01,120000,user@@example,,8
3942,Alice,-5,,2021/01/01,120000,user@@example,N/A,99
7958,,25,,2021-01-01,fifty thousand,user.com,Good,36
5480,,-5,,01/01/2021,120000,user@example.com,Excellent!,33
8895,BOB,,delhi,01/01/2021,120000,user@@example,,88
6901,BOB,30,new york,,,user.com,Good,27
1749,,twenty,new york,2021/01/01,-1000,,,16
8178,BOB,twenty,,,50000,user.com,,82
7814,,150,delhi,1 Jan 2021,,user@@example,#Special@Char$,43
2801,Alic,45,new york,2021-01-01,-1000,,,10
1747,Ch@rlie,45,,2021-01-01,50000,user@example.com,N/A,88
3224,Alice,150,DEL,,,,Excellent!,80
1391,BOB,30,NY,,-1000,user.com,,45
9038,Ch@rlie,30,NY,2021-01-01,,user@@example,,11
2582,Ch@rlie,,DEL,2021/01/01,120000,,,80
5470,,150,delhi,2021-01-01,-1000,user.com,,38
4119,BOB,,,1 Jan 2021,,,,52
9740,,30,new york,2021/01/01,-1000,user@@example,#Special@Char$,53
4909,Charlie,-5,NY,2021-01-01,75000,user@@example,Excellent!,65
4908,,,New York,2021-01-01,-1000,,#Special@Char$,18
8114,,,,,,,N/A,60
1612,Alice,twenty,NY,2021-01-01,120000,user@example.com,,81
6039,Alic,25,,,120000,user.com,Excellent!,95
8486,Alice,,,2021-01-01,120000,,Excellent!,65
4737,Bob,25,,01/01/2021,-1000,,#Special@Char$,88
3414,BOB,25,Delhi,2021/01/01,50000,user@@example,,38
7114,Charlie,-5,NY,,fifty thousand,,Excellent!,51
1222,Ch@rlie,45,delhi,2021/01/01,50000,user@example.com,,21
7793,,,DEL,2021-01-01,120000,user@@example,Good,37
2556,Ch@rlie,30,New York,1 Jan 2021,120000,user@example.com,#Special@Char$,73
9748,Alic,25,,1 Jan 2021,120000,user.com,,44
8020,Bob,-5,new york,2021/01/01,120000,,Excellent!,85
8498,Charlie,,NY,01/01/2021,120000,user@@example,#Special@Char$,34
1665,Bob,,Delhi,01/01/2021,,user@@example,#Special@Char$,39
5673,Alic,,delhi,01/01/2021,fifty thousand,user@@example,#Special@Char$,33
9821,Alic,twenty,delhi,2021-01-01,50000,,N/A,20
7722,BOB,150,NY,,50000,,N/A,76
5638,Ch@rlie,45,,,120000,user.com,,78
2279,BOB,25,,01/01/2021,fifty thousand,user@example.com,N/A,71
4924,,,New York,1 Jan 2021,,user.com,Good,90
4125,BOB,,DEL,01/01/2021,50000,user@example.com,#Special@Char$,18
5014,Charlie,-5,delhi,1 Jan 2021,,user@example.com,Good,92
2953,Bob,twenty,delhi,2021-01-01,,user@example.com,#Special@Char$,17
8501,BOB,twenty,New York,,fifty thousand,user@@example,#Special@Char$,79
4460,,,NY,1 Jan 2021,75000,,Good,91
2909,Charlie,25,Delhi,,75000,,Good,70
3292,Ch@rlie,,,1 Jan 2021,,user@@example,Excellent!,97
8355,,150,DEL,2021/01/01,,,#Special@Char$,38
9314,Charlie,,,,fifty thousand,,#Special@Char$,75
6974,Ch@rlie,25,Delhi,2021-01-01,,user.com,Good,9
8055,Alic,150,NY,2021/01/01,120000,user@@example,,3
8373,Alic,30,,01/01/2021,50000,user@@example,,91
9614,,twenty,,2021-01-01,120000,user@example.com,#Special@Char$,100
3725,Ch@rlie,,Delhi,,120000,,,68
7818,,30,Delhi,2021/01/01,50000,,,39
7099,Ch@rlie,45,New York,1 Jan 2021,120000,user@@example,Excellent!,90
4263,Charlie,,NY,01/01/2021,,,Excellent!,70
6278,Charlie,30,,2021/01/01,50000,user@example.com,,2
4812,Alic,,NY,,fifty thousand,,,90
5550,,,NY,,120000,user.com,N/A,100
2676,Ch@rlie,,,01/01/2021,75000,user.com,,1
8031,Alice,150,delhi,1 Jan 2021,-1000,user@example.com,,35
6359,Bob,45,new york,,50000,,,69
3323,,30,NY,1 Jan 2021,50000,,N/A,34
5476,BOB,150,DEL,,fifty thousand,user.com,,59
3399,Alice,30,,,50000,user@@example,Excellent!,6
3815,BOB,30,Delhi,,fifty thousand,,Good,70
5520,Alic,,NY,2021-01-01,,user@@example,Good,7
9312,Ch@rlie,150,NY,01/01/2021,120000,user@example.com,,74
4630,Ch@rlie,,DEL,01/01/2021,75000,,Excellent!,38
7408,,twenty,,,,user.com,N/A,1
2337,Bob,-5,NY,,120000,user@@example,Excellent!,81
8696,Alic,30,,01/01/2021,75000,,N/A,2
7240,BOB,25,new york,2021/01/01,-1000,user.com,,0
2386,Bob,25,DEL,2021/01/01,120000,,N/A,46
4378,Ch@rlie,150,DEL,1 Jan 2021,120000,user@@example,Good,89
2091,Charlie,25,delhi,2021/01/01,120000,,#Special@Char$,17
9777,Alice,30,,01/01/2021,-1000,,N/A,44
4683,Ch@rlie,,new york,2021-01-01,120000,,Good,53
6092,Alic,30,New York,2021-01-01,-1000,,N/A,43
7920,,30,new york,1 Jan 2021,50000,,#Special@Char$,92
5520,Alic,30,,01/01/2021,120000,user@example.com,#Special@Char$,29
2791,Alice,45,,2021-01-01,120000,,,36
1991,Alice,-5,NY,,50000,,#Special@Char$,11
1150,BOB,30,,2021-01-01,50000,,N/A,64
4897,Ch@rlie,150,,2021/01/01,50000,,Excellent!,30
3907,Alic,45,New York,,-1000,user@example.com,,27
7974,Charlie,30,delhi,,-1000,user@example.com,#Special@Char$,34
7609,Alice,45,New York,2021-01-01,120000,,#Special@Char$,40
5623,Alice,,NY,2021/01/01,,,Excellent!,14
8397,Charlie,twenty,new york,1 Jan 2021,-1000,user@example.com,,83
1193,,,Delhi,1 Jan 2021,-1000,user@@example,,42
2758,,,DEL,,,,N/A,36
5937,Charlie,30,new york,2021/01/01,75000,user.com,,13
1210,,,delhi,2021/01/01,75000,,,19
3677,,25,NY,01/01/2021,75000,user@@example,Excellent!,87
2684,Alic,-5,delhi,2021/01/01,,user@example.com,N/A,44
9785,Ch@rlie,twenty,New York,2021-01-01,120000,user@example.com,Good,1
4214,Charlie,150,NY,,120000,user.com,Excellent!,83
9204,BOB,30,DEL,2021-01-01,120000,user@@example,,88
5998,Alic,,,,fifty thousand,,,84
6885,,25,,,-1000,user.com,Good,49
6285,,,,01/01/2021,75000,user@example.com,#Special@Char$,47
3216,Bob,-5,Delhi,1 Jan 2021,120000,user@example.com,,65
7038,Alic,150,DEL,01/01/2021,120000,,Excellent!,89
8852,Charlie,,NY,1 Jan 2021,75000,user.com,N/A,44
6395,Ch@rlie,45,,,fifty thousand,user@example.com,N/A,24
9442,,twenty,New York,1 Jan 2021,fifty thousand,user.com,,67
4844,,,Delhi,2021-01-01,75000,user@@example,Excellent!,13
1256,BOB,-5,delhi,,120000,user@@example,Excellent!,84
9474,Alic,,New York,01/01/2021,,user@@example,#Special@Char$,86
1853,,,New York,,,user.com,,17
2211,Bob,45,DEL,2021/01/01,,,Excellent!,98
8191,BOB,45,,,75000,user.com,N/A,13
6277,,,DEL,,50000,user@@example,N/A,82
9061,Alice,twenty,Delhi,01/01/2021,,user@@example,#Special@Char$,66
6247,,,,1 Jan 2021,fifty thousand,user@example.com,#Special@Char$,3
